Gene stable ID,Human gene stable ID,Human gene name
ENSMUSG00000036892,ENSG00000250799,PRODH2
ENSMUSG00000070368,ENSG00000143125,PROK1
ENSMUSG00000030069,ENSG00000163421,PROK2
ENSMUSG00000050558,ENSG00000101292,PROKR2
ENSMUSG00000029086,ENSG00000007062,PROM1
ENSMUSG00000027376,ENSG00000155066,PROM2
ENSMUSG00000044542,ENSG00000175325,PROP1
ENSMUSG00000021023,ENSG00000100890,PRORP
ENSMUSG00000022912,ENSG00000184500,PROS1
ENSMUSG00000049504,ENSG00000120685,PROSER1
ENSMUSG00000045319,ENSG00000148426,PROSER2
ENSMUSG00000036864,ENSG00000167595,PROSER3
ENSMUSG00000010175,ENSG00000117707,PROX1
ENSMUSG00000042320,ENSG00000119608,PROX2
ENSMUSG00000031445,ENSG00000126231,PROZ
ENSMUSG00000039449,ENSG00000165630,PRPF18
ENSMUSG00000024735,ENSG00000110107,PRPF19
ENSMUSG00000015748,ENSG00000117360,PRPF3
ENSMUSG00000008373,ENSG00000105618,PRPF31
ENSMUSG00000063800,ENSG00000134748,PRPF38A
ENSMUSG00000035597,ENSG00000185246,PRPF39
ENSMUSG00000066148,ENSG00000136875,PRPF4
ENSMUSG00000061136,ENSG00000196504,PRPF40A
ENSMUSG00000023007,ENSG00000110844,PRPF40B
ENSMUSG00000021413,ENSG00000112739,PRPF4B
ENSMUSG00000002455,ENSG00000101161,PRPF6
ENSMUSG00000020850,ENSG00000174231,PRPF8
ENSMUSG00000023484,ENSG00000135406,PRPH
ENSMUSG00000023978,ENSG00000112619,PRPH2
ENSMUSG00000031432,ENSG00000147224,PRPS1
ENSMUSG00000079104,ENSG00000147224,PRPS1
ENSMUSG00000092305,ENSG00000229937,PRPS1L1
ENSMUSG00000025742,ENSG00000101911,PRPS2
ENSMUSG00000015869,ENSG00000161542,PRPSAP1
ENSMUSG00000020528,ENSG00000141127,PRPSAP2
ENSMUSG00000020493,ENSG00000068489,PRR11
ENSMUSG00000046574,ENSG00000126464,PRR12
ENSMUSG00000030822,ENSG00000156858,PRR14
ENSMUSG00000054280,ENSG00000183530,PRR14L
ENSMUSG00000045725,ENSG00000176532,PRR15
ENSMUSG00000047040,ENSG00000167183,PRR15L
ENSMUSG00000073565,ENSG00000184838,PRR16
ENSMUSG00000055945,ENSG00000176381,PRR18
ENSMUSG00000058741,ENSG00000188368,PRR19
ENSMUSG00000090273,ENSG00000212123,PRR22
ENSMUSG00000091080,ENSG00000206260,PRR23A
ENSMUSG00000063058,ENSG00000206260,PRR23A
ENSMUSG00000090470,ENSG00000206260,PRR23A
ENSMUSG00000074123,ENSG00000206260,PRR23A
ENSMUSG00000091080,ENSG00000184814,PRR23B
ENSMUSG00000063058,ENSG00000184814,PRR23B
ENSMUSG00000090470,ENSG00000184814,PRR23B
ENSMUSG00000074123,ENSG00000184814,PRR23B
ENSMUSG00000091080,ENSG00000233701,PRR23C
ENSMUSG00000063058,ENSG00000233701,PRR23C
ENSMUSG00000090470,ENSG00000233701,PRR23C
ENSMUSG00000074123,ENSG00000233701,PRR23C
ENSMUSG00000002240,ENSG00000187533,PRR27
ENSMUSG00000009210,ENSG00000224383,PRR29
ENSMUSG00000038500,ENSG00000204576,PRR3
ENSMUSG00000042888,ENSG00000186143,PRR30
ENSMUSG00000037086,ENSG00000183631,PRR32
ENSMUSG00000043795,ENSG00000283787,PRR33
ENSMUSG00000025727,ENSG00000161992,PRR35
ENSMUSG00000064125,ENSG00000183248,PRR36
ENSMUSG00000036106,ENSG00000186654,PRR5
ENSMUSG00000032841,ENSG00000135362,PRR5L
ENSMUSG00000034686,ENSG00000131188,PRR7
ENSMUSG00000056270,ENSG00000203783,PRR9
ENSMUSG00000024594,ENSG00000164244,PRRC1
ENSMUSG00000024393,ENSG00000204469,PRRC2A
ENSMUSG00000039262,ENSG00000288701,PRRC2B
ENSMUSG00000040225,ENSG00000117523,PRRC2C
ENSMUSG00000047996,ENSG00000130962,PRRG1
ENSMUSG00000007837,ENSG00000126460,PRRG2
ENSMUSG00000033361,ENSG00000130032,PRRG3
ENSMUSG00000027171,ENSG00000135378,PRRG4
ENSMUSG00000015476,ENSG00000204314,PRRT1
ENSMUSG00000079497,ENSG00000283526,PRRT1B
ENSMUSG00000045114,ENSG00000167371,PRRT2
ENSMUSG00000045009,ENSG00000163704,PRRT3
ENSMUSG00000079654,ENSG00000224940,PRRT4
ENSMUSG00000026586,ENSG00000116132,PRRX1
ENSMUSG00000039476,ENSG00000167157,PRRX2
ENSMUSG00000054106,ENSG00000204983,PRSS1
ENSMUSG00000036938,ENSG00000204983,PRSS1
ENSMUSG00000071521,ENSG00000204983,PRSS1
ENSMUSG00000071519,ENSG00000204983,PRSS1
ENSMUSG00000058119,ENSG00000204983,PRSS1
ENSMUSG00000071517,ENSG00000204983,PRSS1
ENSMUSG00000062751,ENSG00000204983,PRSS1
ENSMUSG00000057163,ENSG00000204983,PRSS1
ENSMUSG00000027978,ENSG00000164099,PRSS12
ENSMUSG00000006179,ENSG00000112812,PRSS16
ENSMUSG00000054106,ENSG00000275896,PRSS2
ENSMUSG00000036938,ENSG00000275896,PRSS2
ENSMUSG00000071521,ENSG00000275896,PRSS2
ENSMUSG00000071519,ENSG00000275896,PRSS2
ENSMUSG00000058119,ENSG00000275896,PRSS2
ENSMUSG00000071517,ENSG00000275896,PRSS2
ENSMUSG00000062751,ENSG00000275896,PRSS2
ENSMUSG00000057163,ENSG00000275896,PRSS2
ENSMUSG00000024116,ENSG00000007038,PRSS21
ENSMUSG00000045027,ENSG00000005001,PRSS22
ENSMUSG00000039405,ENSG00000150687,PRSS23
ENSMUSG00000050762,ENSG00000172382,PRSS27
ENSMUSG00000054106,ENSG00000010438,PRSS3
ENSMUSG00000036938,ENSG00000010438,PRSS3
ENSMUSG00000071521,ENSG00000010438,PRSS3
ENSMUSG00000071519,ENSG00000010438,PRSS3
ENSMUSG00000058119,ENSG00000010438,PRSS3
ENSMUSG00000071517,ENSG00000010438,PRSS3
ENSMUSG00000062751,ENSG00000010438,PRSS3
ENSMUSG00000057163,ENSG00000010438,PRSS3
ENSMUSG00000049620,ENSG00000103355,PRSS33
ENSMUSG00000033491,ENSG00000146250,PRSS35
ENSMUSG00000070371,ENSG00000178226,PRSS36
ENSMUSG00000029909,ENSG00000165076,PRSS37
ENSMUSG00000049291,ENSG00000185888,PRSS38
ENSMUSG00000024114,ENSG00000215148,PRSS41
ENSMUSG00000049013,ENSG00000189099,PRSS48
ENSMUSG00000048752,ENSG00000283706,PRSS50
ENSMUSG00000052099,ENSG00000253649,PRSS51
ENSMUSG00000044139,ENSG00000151006,PRSS53
ENSMUSG00000048400,ENSG00000103023,PRSS54
ENSMUSG00000034623,ENSG00000184647,PRSS55
ENSMUSG00000036480,ENSG00000237412,PRSS56
ENSMUSG00000020323,ENSG00000185198,PRSS57
ENSMUSG00000051936,ENSG00000258223,PRSS58
ENSMUSG00000030800,ENSG00000052344,PRSS8
ENSMUSG00000036030,ENSG00000166450,PRTG
ENSMUSG00000057729,ENSG00000196415,PRTN3
ENSMUSG00000015711,ENSG00000143363,PRUNE1
ENSMUSG00000039126,ENSG00000106772,PRUNE2
ENSMUSG00000053198,ENSG00000105227,PRX
ENSMUSG00000021792,ENSG00000122378,PRXL2A
ENSMUSG00000029059,ENSG00000157870,PRXL2B
ENSMUSG00000021482,ENSG00000158122,PRXL2C
ENSMUSG00000004207,ENSG00000197746,PSAP
ENSMUSG00000043430,ENSG00000178597,PSAPL1
ENSMUSG00000024640,ENSG00000135069,PSAT1
ENSMUSG00000022598,ENSG00000167653,PSCA
ENSMUSG00000037126,ENSG00000059915,PSD
ENSMUSG00000024347,ENSG00000146005,PSD2
ENSMUSG00000030465,ENSG00000156011,PSD3
ENSMUSG00000026979,ENSG00000125637,PSD4
ENSMUSG00000019969,ENSG00000080815,PSEN1
ENSMUSG00000010609,ENSG00000143801,PSEN2
ENSMUSG00000036835,ENSG00000205155,PSENEN
ENSMUSG00000028484,ENSG00000164985,PSIP1
ENSMUSG00000048310,ENSG00000159792,PSKH1
ENSMUSG00000030751,ENSG00000129084,PSMA1
ENSMUSG00000015671,ENSG00000106588,PSMA2
ENSMUSG00000060073,ENSG00000100567,PSMA3
ENSMUSG00000032301,ENSG00000041357,PSMA4
ENSMUSG00000068749,ENSG00000143106,PSMA5
ENSMUSG00000021024,ENSG00000100902,PSMA6
ENSMUSG00000027566,ENSG00000101182,PSMA7
ENSMUSG00000036743,ENSG00000154611,PSMA8
ENSMUSG00000014769,ENSG00000008018,PSMB1
ENSMUSG00000031897,ENSG00000205220,PSMB10
ENSMUSG00000072423,ENSG00000222028,PSMB11
ENSMUSG00000028837,ENSG00000126067,PSMB2
ENSMUSG00000069744,ENSG00000277791,PSMB3
ENSMUSG00000005779,ENSG00000159377,PSMB4
ENSMUSG00000022193,ENSG00000100804,PSMB5
ENSMUSG00000018286,ENSG00000142507,PSMB6
ENSMUSG00000026750,ENSG00000136930,PSMB7
ENSMUSG00000024338,ENSG00000204264,PSMB8
ENSMUSG00000096727,ENSG00000240065,PSMB9
ENSMUSG00000021178,ENSG00000100764,PSMC1
ENSMUSG00000028932,ENSG00000161057,PSMC2
ENSMUSG00000002102,ENSG00000165916,PSMC3
ENSMUSG00000019303,ENSG00000131470,PSMC3IP
ENSMUSG00000030603,ENSG00000013275,PSMC4
ENSMUSG00000020708,ENSG00000087191,PSMC5
ENSMUSG00000021832,ENSG00000100519,PSMC6
ENSMUSG00000026229,ENSG00000173692,PSMD1
ENSMUSG00000031429,ENSG00000101843,PSMD10
ENSMUSG00000017428,ENSG00000108671,PSMD11
ENSMUSG00000020720,ENSG00000197170,PSMD12
ENSMUSG00000025487,ENSG00000185627,PSMD13
ENSMUSG00000026914,ENSG00000115233,PSMD14
ENSMUSG00000006998,ENSG00000175166,PSMD2
ENSMUSG00000017221,ENSG00000108344,PSMD3
ENSMUSG00000005625,ENSG00000159352,PSMD4
ENSMUSG00000026869,ENSG00000095261,PSMD5
ENSMUSG00000021737,ENSG00000163636,PSMD6
ENSMUSG00000039067,ENSG00000103035,PSMD7
ENSMUSG00000029440,ENSG00000110801,PSMD9
ENSMUSG00000022216,ENSG00000092010,PSME1
ENSMUSG00000079197,ENSG00000100911,PSME2
ENSMUSG00000078153,ENSG00000100911,PSME2
ENSMUSG00000078652,ENSG00000131467,PSME3
ENSMUSG00000031774,ENSG00000172775,PSME3IP1
ENSMUSG00000040850,ENSG00000068878,PSME4
ENSMUSG00000032869,ENSG00000125818,PSMF1
ENSMUSG00000022913,ENSG00000183527,PSMG1
ENSMUSG00000024537,ENSG00000128789,PSMG2
ENSMUSG00000029551,ENSG00000157778,PSMG3
ENSMUSG00000071451,ENSG00000180822,PSMG4
ENSMUSG00000024409,ENSG00000204538,PSORS1C2
ENSMUSG00000021938,ENSG00000121390,PSPC1
ENSMUSG00000029446,ENSG00000146733,PSPH
ENSMUSG00000002664,ENSG00000125650,PSPN
ENSMUSG00000068744,ENSG00000134222,PSRC1
ENSMUSG00000063179,ENSG00000179988,PSTK
ENSMUSG00000032322,ENSG00000140368,PSTPIP1
ENSMUSG00000025429,ENSG00000152229,PSTPIP2
ENSMUSG00000056529,ENSG00000169403,PTAFR
ENSMUSG00000074925,ENSG00000188647,PTAR1
ENSMUSG00000006498,ENSG00000011304,PTBP1
ENSMUSG00000028134,ENSG00000117569,PTBP2
ENSMUSG00000028382,ENSG00000119314,PTBP3
ENSMUSG00000029624,ENSG00000106246,PTCD1
ENSMUSG00000021650,ENSG00000049883,PTCD2
ENSMUSG00000063884,ENSG00000132300,PTCD3
ENSMUSG00000021466,ENSG00000185920,PTCH1
ENSMUSG00000028681,ENSG00000117425,PTCH2
ENSMUSG00000041552,ENSG00000165186,PTCHD1
ENSMUSG00000039198,ENSG00000182077,PTCHD3
ENSMUSG00000042256,ENSG00000244694,PTCHD4
ENSMUSG00000036858,ENSG00000171611,PTCRA
ENSMUSG00000021518,ENSG00000156471,PTDSS1
ENSMUSG00000025495,ENSG00000174915,PTDSS2
ENSMUSG00000026730,ENSG00000165983,PTER
ENSMUSG00000026735,ENSG00000168267,PTF1A
ENSMUSG00000071489,ENSG00000168229,PTGDR
ENSMUSG00000034117,ENSG00000183134,PTGDR2
ENSMUSG00000015090,ENSG00000107317,PTGDS
ENSMUSG00000019464,ENSG00000160951,PTGER1
ENSMUSG00000037759,ENSG00000125384,PTGER2
ENSMUSG00000040016,ENSG00000050628,PTGER3
ENSMUSG00000039942,ENSG00000171522,PTGER4
ENSMUSG00000050737,ENSG00000148344,PTGES
ENSMUSG00000026820,ENSG00000148334,PTGES2
ENSMUSG00000071072,ENSG00000110958,PTGES3
ENSMUSG00000097487,ENSG00000267060,PTGES3L
ENSMUSG00000028036,ENSG00000122420,PTGFR
ENSMUSG00000027864,ENSG00000134247,PTGFRN
ENSMUSG00000043017,ENSG00000160013,PTGIR
ENSMUSG00000017969,ENSG00000124212,PTGIS
ENSMUSG00000028378,ENSG00000106853,PTGR1
ENSMUSG00000072946,ENSG00000140043,PTGR2
ENSMUSG00000049090,ENSG00000180011,PTGR3
ENSMUSG00000047250,ENSG00000095303,PTGS1
ENSMUSG00000032487,ENSG00000073756,PTGS2
ENSMUSG00000059077,ENSG00000152266,PTH
ENSMUSG00000032492,ENSG00000160801,PTH1R
ENSMUSG00000038300,ENSG00000142538,PTH2
ENSMUSG00000025946,ENSG00000144407,PTH2R
ENSMUSG00000048776,ENSG00000087494,PTHLH
ENSMUSG00000022607,ENSG00000169398,PTK2
ENSMUSG00000059456,ENSG00000120899,PTK2B
ENSMUSG00000038751,ENSG00000101213,PTK6
ENSMUSG00000023972,ENSG00000112655,PTK7
ENSMUSG00000029838,ENSG00000105894,PTN
ENSMUSG00000038502,ENSG00000104960,PTOV1
ENSMUSG00000026064,ENSG00000112245,PTP4A1
ENSMUSG00000117310,ENSG00000112245,PTP4A1
ENSMUSG00000028788,ENSG00000184007,PTP4A2
ENSMUSG00000059895,ENSG00000184489,PTP4A3
ENSMUSG00000039515,ENSG00000119383,PTPA
ENSMUSG00000038042,ENSG00000158079,PTPDC1
ENSMUSG00000063235,ENSG00000110536,PTPMT1
ENSMUSG00000027540,ENSG00000196396,PTPN1
ENSMUSG00000043733,ENSG00000179295,PTPN11
ENSMUSG00000028771,ENSG00000127947,PTPN12
ENSMUSG00000034573,ENSG00000163629,PTPN13
ENSMUSG00000026604,ENSG00000152104,PTPN14
ENSMUSG00000026126,ENSG00000072135,PTPN18
ENSMUSG00000024539,ENSG00000175354,PTPN2
ENSMUSG00000021940,ENSG00000204179,PTPN20
ENSMUSG00000021009,ENSG00000070778,PTPN21
ENSMUSG00000027843,ENSG00000134242,PTPN22
ENSMUSG00000036057,ENSG00000076201,PTPN23
ENSMUSG00000038764,ENSG00000070159,PTPN3
ENSMUSG00000026384,ENSG00000088179,PTPN4
ENSMUSG00000030854,ENSG00000110786,PTPN5
ENSMUSG00000004266,ENSG00000111679,PTPN6
ENSMUSG00000031506,ENSG00000143851,PTPN7
ENSMUSG00000032290,ENSG00000169410,PTPN9
ENSMUSG00000027303,ENSG00000132670,PTPRA
ENSMUSG00000020154,ENSG00000127329,PTPRB
ENSMUSG00000026395,ENSG00000081237,PTPRC
ENSMUSG00000045826,ENSG00000213402,PTPRCAP
ENSMUSG00000028399,ENSG00000153707,PTPRD
ENSMUSG00000041836,ENSG00000132334,PTPRE
ENSMUSG00000033295,ENSG00000142949,PTPRF
ENSMUSG00000121513,ENSG00000144724,PTPRG
ENSMUSG00000035429,ENSG00000080031,PTPRH
ENSMUSG00000025314,ENSG00000149177,PTPRJ
ENSMUSG00000019889,ENSG00000152894,PTPRK
ENSMUSG00000033278,ENSG00000173482,PTPRM
ENSMUSG00000026204,ENSG00000054356,PTPRN
ENSMUSG00000056553,ENSG00000155093,PTPRN2
ENSMUSG00000030223,ENSG00000151490,PTPRO
ENSMUSG00000035916,ENSG00000139304,PTPRQ
ENSMUSG00000020151,ENSG00000153233,PTPRR
ENSMUSG00000013236,ENSG00000105426,PTPRS
ENSMUSG00000053141,ENSG00000196090,PTPRT
ENSMUSG00000028909,ENSG00000060656,PTPRU
ENSMUSG00000068748,ENSG00000106278,PTPRZ1
ENSMUSG00000053746,ENSG00000187024,PTRH1
ENSMUSG00000072582,ENSG00000141378,PTRH2
ENSMUSG00000096199,ENSG00000184924,PTRHD1
ENSMUSG00000032067,ENSG00000150787,PTS
ENSMUSG00000020415,ENSG00000164611,PTTG1
ENSMUSG00000009291,ENSG00000183255,PTTG1IP
ENSMUSG00000079666,ENSG00000251154,PTTG1IP2
ENSMUSG00000020415,ENSG00000250254,PTTG2
ENSMUSG00000027832,ENSG00000163661,PTX3
ENSMUSG00000044172,ENSG00000251692,PTX4
ENSMUSG00000048875,ENSG00000130021,PUDP
ENSMUSG00000002524,ENSG00000179950,PUF60
ENSMUSG00000028580,ENSG00000134644,PUM1
ENSMUSG00000020594,ENSG00000055917,PUM2
ENSMUSG00000041360,ENSG00000080608,PUM3
ENSMUSG00000043991,ENSG00000185129,PURA
ENSMUSG00000094483,ENSG00000146676,PURB
ENSMUSG00000049184,ENSG00000172733,PURG
ENSMUSG00000029507,ENSG00000177192,PUS1
ENSMUSG00000020280,ENSG00000162927,PUS10
ENSMUSG00000032103,ENSG00000110060,PUS3
ENSMUSG00000057541,ENSG00000091127,PUS7
ENSMUSG00000033356,ENSG00000129317,PUS7L
ENSMUSG00000051557,ENSG00000169972,PUSL1
ENSMUSG00000005716,ENSG00000100362,PVALB
ENSMUSG00000040511,ENSG00000073008,PVR
ENSMUSG00000109713,ENSG00000213413,PVRIG
ENSMUSG00000001785,ENSG00000136045,PWP1
ENSMUSG00000032834,ENSG00000241945,PWP2
ENSMUSG00000044950,ENSG00000170234,PWWP2A
ENSMUSG00000060260,ENSG00000171813,PWWP2B
ENSMUSG00000020156,ENSG00000160953,PWWP3A
ENSMUSG00000042515,ENSG00000157502,PWWP3B
ENSMUSG00000079534,ENSG00000278803,PWWP4
ENSMUSG00000079531,ENSG00000278803,PWWP4
ENSMUSG00000067771,ENSG00000278803,PWWP4
ENSMUSG00000071745,ENSG00000278803,PWWP4
ENSMUSG00000021411,ENSG00000168994,PXDC1
ENSMUSG00000020674,ENSG00000130508,PXDN
ENSMUSG00000033885,ENSG00000168297,PXK
ENSMUSG00000029499,ENSG00000176894,PXMP2
ENSMUSG00000000876,ENSG00000101417,PXMP4
ENSMUSG00000029528,ENSG00000089159,PXN
ENSMUSG00000045378,ENSG00000179165,PXT1
ENSMUSG00000043587,ENSG00000155893,PXYLP1
ENSMUSG00000030793,ENSG00000103490,PYCARD
ENSMUSG00000025140,ENSG00000183010,PYCR1
ENSMUSG00000026520,ENSG00000143811,PYCR2
ENSMUSG00000022571,ENSG00000104524,PYCR3
ENSMUSG00000033059,ENSG00000100994,PYGB
ENSMUSG00000021069,ENSG00000100504,PYGL
ENSMUSG00000032648,ENSG00000068976,PYGM
ENSMUSG00000034910,ENSG00000171016,PYGO1
ENSMUSG00000047824,ENSG00000163348,PYGO2
ENSMUSG00000064030,ENSG00000170473,PYM1
ENSMUSG00000041671,ENSG00000121350,PYROXD1
ENSMUSG00000060224,ENSG00000119943,PYROXD2
ENSMUSG00000017311,ENSG00000131096,PYY
ENSMUSG00000030131,ENSG00000126838,PZP
ENSMUSG00000108022,ENSG00000126838,PZP
ENSMUSG00000059908,ENSG00000126838,PZP
ENSMUSG00000032604,ENSG00000172053,QARS1
ENSMUSG00000015806,ENSG00000151552,QDPR
ENSMUSG00000062078,ENSG00000112531,QKI
ENSMUSG00000021550,ENSG00000165118,QNG1
ENSMUSG00000024084,ENSG00000115828,QPCT
ENSMUSG00000030407,ENSG00000011478,QPCTL
ENSMUSG00000030674,ENSG00000103485,QPRT
ENSMUSG00000043102,ENSG00000188710,QRFP
ENSMUSG00000058400,ENSG00000186867,QRFPR
ENSMUSG00000029917,ENSG00000186867,QRFPR
ENSMUSG00000006673,ENSG00000198218,QRICH1
ENSMUSG00000070331,ENSG00000129646,QRICH2
ENSMUSG00000019863,ENSG00000130348,QRSL1
ENSMUSG00000074994,ENSG00000060749,QSER1
ENSMUSG00000033684,ENSG00000116260,QSOX1
ENSMUSG00000036327,ENSG00000165661,QSOX2
ENSMUSG00000002825,ENSG00000213339,QTRT1
ENSMUSG00000022704,ENSG00000151576,QTRT2
ENSMUSG00000034194,ENSG00000104679,R3HCC1
ENSMUSG00000025184,ENSG00000166024,R3HCC1L
ENSMUSG00000056211,ENSG00000048991,R3HDM1
ENSMUSG00000025404,ENSG00000179912,R3HDM2
ENSMUSG00000035781,ENSG00000198858,R3HDM4
ENSMUSG00000078949,ENSG00000101074,R3HDML
ENSMUSG00000020671,ENSG00000084733,RAB10
ENSMUSG00000004771,ENSG00000103769,RAB11A
ENSMUSG00000077450,ENSG00000185236,RAB11B
ENSMUSG00000031488,ENSG00000156675,RAB11FIP1
ENSMUSG00000040022,ENSG00000107560,RAB11FIP2
ENSMUSG00000037098,ENSG00000090565,RAB11FIP3
ENSMUSG00000017639,ENSG00000131242,RAB11FIP4
ENSMUSG00000051343,ENSG00000135631,RAB11FIP5
ENSMUSG00000023460,ENSG00000206418,RAB12
ENSMUSG00000027935,ENSG00000143545,RAB13
ENSMUSG00000026878,ENSG00000119396,RAB14
ENSMUSG00000021062,ENSG00000139998,RAB15
ENSMUSG00000026304,ENSG00000124839,RAB17
ENSMUSG00000073639,ENSG00000099246,RAB18
ENSMUSG00000029923,ENSG00000146955,RAB19
ENSMUSG00000020149,ENSG00000138069,RAB1A
ENSMUSG00000024870,ENSG00000174903,RAB1B
ENSMUSG00000031504,ENSG00000139832,RAB20
ENSMUSG00000020132,ENSG00000080371,RAB21
ENSMUSG00000027519,ENSG00000124209,RAB22A
ENSMUSG00000004768,ENSG00000112210,RAB23
ENSMUSG00000034789,ENSG00000169228,RAB24
ENSMUSG00000008601,ENSG00000132698,RAB25
ENSMUSG00000079657,ENSG00000167964,RAB26
ENSMUSG00000032202,ENSG00000069974,RAB27A
ENSMUSG00000024511,ENSG00000041353,RAB27B
ENSMUSG00000029128,ENSG00000157869,RAB28
ENSMUSG00000026433,ENSG00000117280,RAB29
ENSMUSG00000047187,ENSG00000104388,RAB2A
ENSMUSG00000022159,ENSG00000129472,RAB2B
ENSMUSG00000030643,ENSG00000137502,RAB30
ENSMUSG00000056515,ENSG00000168461,RAB31
ENSMUSG00000031104,ENSG00000134594,RAB33A
ENSMUSG00000027739,ENSG00000172007,RAB33B
ENSMUSG00000002059,ENSG00000109113,RAB34
ENSMUSG00000029518,ENSG00000111737,RAB35
ENSMUSG00000020175,ENSG00000100228,RAB36
ENSMUSG00000020732,ENSG00000172794,RAB37
ENSMUSG00000030559,ENSG00000123892,RAB38
ENSMUSG00000055069,ENSG00000179331,RAB39A
ENSMUSG00000031202,ENSG00000155961,RAB39B
ENSMUSG00000031840,ENSG00000105649,RAB3A
ENSMUSG00000003411,ENSG00000169213,RAB3B
ENSMUSG00000021700,ENSG00000152932,RAB3C
ENSMUSG00000019066,ENSG00000105514,RAB3D
ENSMUSG00000036104,ENSG00000115839,RAB3GAP1
ENSMUSG00000039318,ENSG00000118873,RAB3GAP2
ENSMUSG00000024663,ENSG00000167994,RAB3IL1
ENSMUSG00000064181,ENSG00000127328,RAB3IP
ENSMUSG00000025170,ENSG00000141542,RAB40B
ENSMUSG00000025730,ENSG00000197562,RAB40C
ENSMUSG00000089687,ENSG00000188060,RAB42
ENSMUSG00000030055,ENSG00000172780,RAB43
ENSMUSG00000064147,ENSG00000255587,RAB44
ENSMUSG00000019478,ENSG00000168118,RAB4A
ENSMUSG00000053291,ENSG00000167578,RAB4B
ENSMUSG00000017831,ENSG00000144566,RAB5A
ENSMUSG00000000711,ENSG00000111540,RAB5B
ENSMUSG00000019173,ENSG00000108774,RAB5C
ENSMUSG00000027637,ENSG00000101084,RAB5IF
ENSMUSG00000030704,ENSG00000175582,RAB6A
ENSMUSG00000032549,ENSG00000154917,RAB6B
ENSMUSG00000079477,ENSG00000075785,RAB7A
ENSMUSG00000052688,ENSG00000276600,RAB7B
ENSMUSG00000003037,ENSG00000167461,RAB8A
ENSMUSG00000036943,ENSG00000166128,RAB8B
ENSMUSG00000079316,ENSG00000123595,RAB9A
ENSMUSG00000043463,ENSG00000123570,RAB9B
ENSMUSG00000003380,ENSG00000105404,RABAC1
ENSMUSG00000020817,ENSG00000029725,RABEP1
ENSMUSG00000030727,ENSG00000177548,RABEP2
ENSMUSG00000070953,ENSG00000136933,RABEPK
ENSMUSG00000035437,ENSG00000011454,RABGAP1
ENSMUSG00000026721,ENSG00000152061,RABGAP1L
ENSMUSG00000025340,ENSG00000154710,RABGEF1
ENSMUSG00000040472,ENSG00000100949,RABGGTA
ENSMUSG00000038975,ENSG00000137955,RABGGTB
ENSMUSG00000042229,ENSG00000183155,RABIF
ENSMUSG00000022621,ENSG00000144134,RABL2A
ENSMUSG00000022621,ENSG00000079974,RABL2B
ENSMUSG00000022827,ENSG00000144840,RABL3
ENSMUSG00000015087,ENSG00000196642,RABL6
ENSMUSG00000001847,ENSG00000136238,RAC1
ENSMUSG00000033220,ENSG00000128340,RAC2
ENSMUSG00000018012,ENSG00000169750,RAC3
ENSMUSG00000023015,ENSG00000161800,RACGAP1
ENSMUSG00000020372,ENSG00000204628,RACK1
ENSMUSG00000022248,ENSG00000113456,RAD1
ENSMUSG00000021635,ENSG00000152942,RAD17
ENSMUSG00000030254,ENSG00000070950,RAD18
ENSMUSG00000022314,ENSG00000164754,RAD21
ENSMUSG00000074704,ENSG00000244588,RAD21L1
ENSMUSG00000003813,ENSG00000179262,RAD23A
ENSMUSG00000028426,ENSG00000119318,RAD23B
ENSMUSG00000020380,ENSG00000113522,RAD50
ENSMUSG00000027323,ENSG00000051180,RAD51
ENSMUSG00000030346,ENSG00000111247,RAD51AP1
ENSMUSG00000086022,ENSG00000214842,RAD51AP2
ENSMUSG00000059060,ENSG00000182185,RAD51B
ENSMUSG00000007646,ENSG00000108384,RAD51C
ENSMUSG00000018841,ENSG00000185379,RAD51D
ENSMUSG00000030166,ENSG00000002016,RAD52
ENSMUSG00000078773,ENSG00000197275,RAD54B
ENSMUSG00000028702,ENSG00000085999,RAD54L
ENSMUSG00000040661,ENSG00000164080,RAD54L2
ENSMUSG00000024824,ENSG00000172613,RAD9A
ENSMUSG00000038569,ENSG00000151164,RAD9B
ENSMUSG00000029576,ENSG00000157927,RADIL
ENSMUSG00000042498,ENSG00000147231,RADX
ENSMUSG00000027509,ENSG00000101146,RAE1
ENSMUSG00000053219,ENSG00000164520,RAET1E
ENSMUSG00000078452,ENSG00000164520,RAET1E
ENSMUSG00000053219,ENSG00000203722,RAET1G
ENSMUSG00000078452,ENSG00000203722,RAET1G
ENSMUSG00000053219,ENSG00000155918,RAET1L
ENSMUSG00000078452,ENSG00000155918,RAET1L
ENSMUSG00000000441,ENSG00000132155,RAF1
ENSMUSG00000061311,ENSG00000166349,RAG1
ENSMUSG00000032864,ENSG00000175097,RAG2
ENSMUSG00000062115,ENSG00000108557,RAI1
ENSMUSG00000022246,ENSG00000039560,RAI14
ENSMUSG00000043518,ENSG00000131831,RAI2
ENSMUSG00000008859,ENSG00000006451,RALA
ENSMUSG00000004451,ENSG00000144118,RALB
ENSMUSG00000024096,ENSG00000017797,RALBP1
ENSMUSG00000021027,ENSG00000174373,RALGAPA1
ENSMUSG00000037110,ENSG00000188559,RALGAPA2
ENSMUSG00000027652,ENSG00000170471,RALGAPB
ENSMUSG00000026821,ENSG00000160271,RALGDS
ENSMUSG00000038831,ENSG00000136828,RALGPS1
ENSMUSG00000026594,ENSG00000116191,RALGPS2
